ts,"t1s_belastning | powerlab/bornholm/nm/sec/nex/t1s_belastning | 515976","t1p_belastningil3 | powerlab/bornholm/nm/sec/nex/t1p_belastningil3 | 515973","t1s_reaktiveffekt | powerlab/bornholm/nm/sec/nex/t1s_reaktiveffekt | 515979","t2s_sptrinvisning | powerlab/bornholm/nm/sec/nex/t2s_sptrinvisning | 516003","t2s_belastning | powerlab/bornholm/nm/sec/nex/t2s_belastning | 515992","t2s_cosphi | powerlab/bornholm/nm/sec/nex/t2s_cosphi | 515993","t1s_spendingvl1 | powerlab/bornholm/nm/sec/nex/t1s_spendingvl1 | 515981","t2s_aktiveffekt | powerlab/bornholm/nm/sec/nex/t2s_aktiveffekt | 515991","t2p_belastningil1 | powerlab/bornholm/nm/sec/nex/t2p_belastningil1 | 515987","t1p_belastningil1 | powerlab/bornholm/nm/sec/nex/t1p_belastningil1 | 515971","t1s_sptrinvisning | powerlab/bornholm/nm/sec/nex/t1s_sptrinvisning | 515985","t2s_spendingvl1 | powerlab/bornholm/nm/sec/nex/t2s_spendingvl1 | 515999","t1p_belastningil2 | powerlab/bornholm/nm/sec/nex/t1p_belastningil2 | 515972","t1s_cosphi | powerlab/bornholm/nm/sec/nex/t1s_cosphi | 515977","t1s_spendingvl2 | powerlab/bornholm/nm/sec/nex/t1s_spendingvl2 | 515982","t1s_spendingvl3 | powerlab/bornholm/nm/sec/nex/t1s_spendingvl3 | 515983","t1s_cosphitrf1 | powerlab/bornholm/nm/sec/nex/t1s_cosphitrf1 | 516007","t2s_cosphitrf2 | powerlab/bornholm/nm/sec/nex/t2s_cosphitrf2 | 515994","t2s_frekvens | powerlab/bornholm/nm/sec/nex/t2s_frekvens | 515996","t2s_spendingvl2 | powerlab/bornholm/nm/sec/nex/t2s_spendingvl2 | 516000","t2p_belastningil3 | powerlab/bornholm/nm/sec/nex/t2p_belastningil3 | 515989","t2s_reaktiveffekt | powerlab/bornholm/nm/sec/nex/t2s_reaktiveffekt | 515997","t2s_spendingvl3 | powerlab/bornholm/nm/sec/nex/t2s_spendingvl3 | 516001","t1s_frekvens | powerlab/bornholm/nm/sec/nex/t1s_frekvens | 515978","t1s_aktiveffekt | powerlab/bornholm/nm/sec/nex/t1s_aktiveffekt | 515975","t2p_belastningil2 | powerlab/bornholm/nm/sec/nex/t2p_belastningil2 | 515988"
"2022-03-08 13:01:58",,,,,94.016540527344,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:02:00",,,,,94.016540527344,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:02:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99773800373077,,,,,,,,
"2022-03-08 13:02:10",,,,,,,,,,,,,,,,,,,,,,-0.032981872558594,,,,
"2022-03-08 13:02:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99773800373077,,,,,,,,
"2022-03-08 13:02:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99773800373077,,,,,,,,
"2022-03-08 13:02:29",,,,,,-3.1220436096191,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:02:30",,,,,,-3.1220436096191,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:02:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:02:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:02:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:03:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:03:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:03:24",,,,,,,,1.7532005310059,,,,,,,,,,,,,,,,,,15.99658203125
"2022-03-08 13:03:25",,,,,,,,1.7532005310059,,,,,,,,,0.49999997019768,0.99851578474045,,,,-0.00050735473632812,,,,15.99658203125
"2022-03-08 13:03:35",,,,5.9126253128052,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:03:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:03:54",,,,,,,,,,,,,,,,,,,,,,,,,,15.410626411438
"2022-03-08 13:03:55",,,,,,,,1.7044868469238,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,15.410626411438
"2022-03-08 13:03:59",,,,,96.594741821289,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:04:00",,,,,96.594741821289,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:04:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:04:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:04:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:04:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99851578474045,,,,,,,,
"2022-03-08 13:04:40",,,,,,-3.1806373596191,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:04:45",,,,5.9160437583923,,,,,,,,,,,,,0.49999997019768,0.99845957756043,,,,,,,,
"2022-03-08 13:04:55",,,,,,,,,15.762199401856,,,,,,,,0.49999997019768,0.99845957756043,,,,,,,,
"2022-03-08 13:05:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99845957756043,,,,,,,,
"2022-03-08 13:05:09",,,,,92.844627380371,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:05:10",,,,,92.844627380371,,,,,,,,,,,,,,,,,-0.041103363037109,,,,
"2022-03-08 13:05:15",,,,,,-4.0888710021973,,,,,,,,,,,0.49999997019768,0.99845957756043,,,,,,,,
"2022-03-08 13:05:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99745464324951,,,,,,,,
"2022-03-08 13:05:34",,,,,,1.5106620788574,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:05:35",,,,,,1.5106620788574,,,,,,,,,,,0.49999997019768,0.99745464324951,,,,,,,,
"2022-03-08 13:05:39",,,,,,-3.1806373596191,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:05:40",,,,,,-3.1806373596191,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:05:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99845957756043,,,,,,,,
"2022-03-08 13:05:54",,,,,,,,,,,,,,,,,,,,,,,,,,15.762199401856
"2022-03-08 13:05:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99845957756043,,,,,,,,15.762199401856
"2022-03-08 13:06:02",,,,,96.360359191895,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:06:03",,,,,,-2.7997665405273,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:06:05",,,,,96.360359191895,-2.7997665405273,,,,,,,,,,,0.49999997019768,0.99845957756043,,,,,,,,
"2022-03-08 13:06:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99880635738373,,,,,,,,
"2022-03-08 13:06:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99880635738373,,,,0.0076103210449219,,,,
"2022-03-08 13:06:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99880635738373,,,,,,,,
"2022-03-08 13:06:38",,,,,,,,,16.055177688599,,,,,,,,,,,,,,,,,
"2022-03-08 13:06:40",,,,,,,,,16.055177688599,,,,,,,,,,,,,,,,,
"2022-03-08 13:06:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99880635738373,,,,,,,,
"2022-03-08 13:06:55",,,,5.9126253128052,,,,,,,,,,,,,0.49999997019768,0.99880635738373,,6.1399922370911,,,6.1399922370911,,,
"2022-03-08 13:07:01",,,,,,-1.5399627685547,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:07:05",,,,,,-1.5399627685547,,,,,,,,,,,0.49999997019768,0.99963879585266,,,,,,,,
"2022-03-08 13:07:08",,,,,,,,,,,,,,,,,,,,,16.46534538269,,,,,
"2022-03-08 13:07:10",,,,,,,,1.7775573730469,,,,,,,,,,,,,16.46534538269,,,,,
"2022-03-08 13:07:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99963879585266,,,,,,,,
"2022-03-08 13:07:19",,,,,,-0.48524475097656,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:07:20",,,,,,-0.48524475097656,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:07:23",,,,,,,,,16.992706298828,,,,,,,,,,,,,,,,,16.523941040039
"2022-03-08 13:07:25",,,,,,,,,16.992706298828,,,,,,,,0.49999997019768,0.99996411800384,,,,,,,,16.523941040039
"2022-03-08 13:07:29",,,,,100.813621521,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:07:30",,,,,100.813621521,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:07:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99996411800384,,,,,,,,
"2022-03-08 13:07:40",,,,,,,,,,,,,,,,,,,,,,0.048206329345703,,,,
"2022-03-08 13:07:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99996411800384,,,,,,,,
"2022-03-08 13:07:50",,,,,,-0.92471313476562,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:07:55",,,,5.9160437583923,,,,,,,,,,,,,0.49999997019768,0.99986976385117,,,,,,,,
"2022-03-08 13:08:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99986976385117,,,,,,,,
"2022-03-08 13:08:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99986976385117,,,,,,,,
"2022-03-08 13:08:22",,,,,,,,1.8506278991699,,,,,,,,,,,,,16.934110641479,,,,,
"2022-03-08 13:08:25",,,,,,,,1.8506278991699,,,,6.1163115501404,,,,,0.49999997019768,0.99986976385117,,,16.934110641479,,,,,
"2022-03-08 13:08:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99986976385117,,,,,,,,
"2022-03-08 13:08:41",,,,,,-0.71962738037109,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:08:45",,,,,,-0.71962738037109,,,,,,,,,,,0.49999997019768,0.99986976385117,,,,,,,,
"2022-03-08 13:08:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99992114305496,,,,,,,,
"2022-03-08 13:09:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99992114305496,,,,,,,,
"2022-03-08 13:09:11",,,,,103.62620544434,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:09:15",,,,,103.62620544434,,,,,,,,,,,,0.49999997019768,0.99992114305496,,,,,,,,
"2022-03-08 13:09:23",,,,,,,,,,,,,,,,,,,49.894100189209,,,,,,,
"2022-03-08 13:09:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99992114305496,49.894100189209,,,,,,,
"2022-03-08 13:09:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99992114305496,,,,,,,,
"2022-03-08 13:09:38",,,,,,,,1.7369651794434,,,,,,,,,,,,,16.055177688599,,,,,
"2022-03-08 13:09:40",,,,,,,,1.7369651794434,,,,,,,,,,,,,16.055177688599,,,,,
"2022-03-08 13:09:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99992114305496,,,,,,,,
"2022-03-08 13:09:51",,,,,98.469802856445,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:09:53",,,,,,-1.3641777038574,,,,,,,,,,,,,,,,,,,,15.762199401856
"2022-03-08 13:09:55",,,,,98.469802856445,-1.3641777038574,,,,,,,,,,,0.49999997019768,0.99992114305496,,,,,,,,15.762199401856
"2022-03-08 13:10:00",,,,5.9126253128052,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:10:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99971657991409,,,,,,,,
"2022-03-08 13:10:08",,,,,,,,,16.406749725342,,,,,,,,,,,,,,,,,
"2022-03-08 13:10:10",,,,,,,,,16.406749725342,,,,,,,,,,,,,,,,,
"2022-03-08 13:10:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99971657991409,,,,,,,,
"2022-03-08 13:10:23",,,,,,-1.8915367126465,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:10:25",,,,,,-1.8915367126465,,,,,,,,,,,0.49999997019768,0.99971657991409,,,,0.0076103210449219,,,,
"2022-03-08 13:10:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99945509433746,,,,,,,,
"2022-03-08 13:10:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99945509433746,,,,,,,,
"2022-03-08 13:10:46",,,,,,-0.95401000976562,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:10:50",,,,,,-0.95401000976562,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:10:53",,,,,,,,,,,,,,,,,,,,,16.348155975342,,,,,
"2022-03-08 13:10:55",,,,5.9160437583923,,,,,,,,,,,,,0.49999997019768,0.99986135959625,,,16.348155975342,,,,,
"2022-03-08 13:11:05",,,,,,-1.7743453979492,,,,,,,,,,,0.49999997019768,0.99986135959625,,,,,,,,
"2022-03-08 13:11:10",,,,,,,,1.7775573730469,,,,,,,,,,,,,,,,,,
"2022-03-08 13:11:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99952054023743,,,,,,,,
"2022-03-08 13:11:23",,,,,,,,,,,,,,,,,,,,,,,,,,16.523941040039
"2022-03-08 13:11:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99952054023743,,,,,,,,16.523941040039
"2022-03-08 13:11:26",,,,,101.75115203857,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:11:30",,,,,101.75115203857,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:11:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99952054023743,,,,,,,,
"2022-03-08 13:11:40",,,,,,-3.0341491699219,,,,,,,,,,,,,,,16.523941040039,,,,,
"2022-03-08 13:11:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99859815835953,,,,,,,,
"2022-03-08 13:11:52",,,,,,,,,,,,,,,,,,,,,,,,,,16.113773345947
"2022-03-08 13:11:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99859815835953,,,,,,,,16.113773345947
"2022-03-08 13:12:00",,,,,99.172950744629,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:12:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99859815835953,,,,,,,,
"2022-03-08 13:12:06",,,,,,-2.3895988464355,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:12:10",,,,,,-2.3895988464355,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:12:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99913042783737,,,,,,,,
"2022-03-08 13:12:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99913042783737,,,,,,,,
"2022-03-08 13:12:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99913042783737,,,,,,,,
"2022-03-08 13:12:37",,,,,,-1.4520683288574,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:12:40",,,,,,-1.4520683288574,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:12:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99967885017395,,,,,,,,
"2022-03-08 13:12:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99967885017395,,,,,,,,
"2022-03-08 13:13:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99967885017395,,,,,,,,
"2022-03-08 13:13:09",,,,,,,,,16.758323669434,,,,,,,,,,,,16.758323669434,,,,,
"2022-03-08 13:13:10",,,,,,,,1.8019142150879,16.758323669434,,,,,,,,,,,,16.758323669434,,,,,
"2022-03-08 13:13:13",,,,,104.79811859131,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:13:15",,,,5.9126253128052,104.79811859131,,,,,,,,,,,,0.49999997019768,0.99967885017395,,,,,,,,
"2022-03-08 13:13:22",,,,,,,,,,,,,,,,,,,,,,,,,,16.875514984131
"2022-03-08 13:13:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99967885017395,,,,,,,,16.875514984131
"2022-03-08 13:13:28",,,,,,-1.8036422729492,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:13:30",,,,,,-1.8036422729492,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:13:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99950456619263,,,,,,,,
"2022-03-08 13:13:37",,,,,,,,,,,,,,,,,,,,,,,,,,15.937986373901
"2022-03-08 13:13:40",,,,,,,,,,,,6.1230778694153,,,,,,,,,,,,,,15.937986373901
"2022-03-08 13:13:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99950456619263,,,,,,,,
"2022-03-08 13:13:46",,,,,102.45429992676,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:13:50",,,,,102.45429992676,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:13:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99950456619263,,,,,,,,
"2022-03-08 13:14:02",,,,,,-1.598560333252,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:14:05",,,,,,-1.598560333252,,,,,,,,,,,0.49999997019768,0.99950456619263,,,,,,,,
"2022-03-08 13:14:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99961084127426,,,,,,,,
"2022-03-08 13:14:20",,,,5.9160437583923,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:14:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99961084127426,,,,,,,,
"2022-03-08 13:14:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99961084127426,,,,,,,,
"2022-03-08 13:14:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99961084127426,,,,,,,,
"2022-03-08 13:14:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99961084127426,,,,,,,,16.113773345947
"2022-03-08 13:15:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99961084127426,,,,,,,,
"2022-03-08 13:15:14",,,,,,-0.98330688476562,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:15:15",,,,,,-0.98330688476562,,,,,,,,,,,0.49999997019768,0.99961084127426,,,,,,,,
"2022-03-08 13:15:25",,,,,101.04800415039,,,,,,,,,,,,0.49999997019768,0.99985271692276,50.011291503906,,,,,,,
"2022-03-08 13:15:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99985271692276,,,,,,,,
"2022-03-08 13:15:38",,,,,,,,,,,,,,,,,,,,,16.113773345947,,,,,
"2022-03-08 13:15:40",,,,,,,,,,,,,,,,,,,,,16.113773345947,,,,,
"2022-03-08 13:15:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99985271692276,,,,,,,,
"2022-03-08 13:15:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99985271692276,,,,,,,,
"2022-03-08 13:16:00",,,,,,-1.0711975097656,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:16:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99982523918152,,,,,,,,
"2022-03-08 13:16:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99982523918152,,,,,,,,
"2022-03-08 13:16:23",,,,,,,,,,,,,,,,,,,,,16.816919326782,,,,,16.406749725342
"2022-03-08 13:16:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99982523918152,,,16.816919326782,,,,,16.406749725342
"2022-03-08 13:16:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99982523918152,,,,,,,,
"2022-03-08 13:16:36",,,,,,-0.48524475097656,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:16:40",,,,,,-0.48524475097656,,,,,,,,,,,,,49.894100189209,,,,,,,
"2022-03-08 13:16:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99996411800384,,,,,,,,
"2022-03-08 13:16:50",,,,5.9126253128052,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:16:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99996411800384,,,,0.040088653564453,,,,
"2022-03-08 13:17:01",,,,,,-1.598560333252,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:17:05",,,,,,-1.598560333252,,,,,,,,,,,0.49999997019768,0.99961084127426,,,,,,,,
"2022-03-08 13:17:08",,,,,,,,,,,,,,,,,,,,,16.46534538269,,,,,
"2022-03-08 13:17:10",,,,,,,,1.7775573730469,,,,,,,,,,,,,16.46534538269,,,,,
"2022-03-08 13:17:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99961084127426,,,,,,,,
"2022-03-08 13:17:24",,,,,,2.3310050964355,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:17:25",,,,,,2.3310050964355,,,,,,,,,,,0.49999997019768,0.99961084127426,,,,,,,,
"2022-03-08 13:17:35",,,,,,-0.0164794921875,,,,,,,,,,,0.49999997019768,0.99917250871658,,,,,,,,
"2022-03-08 13:17:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99999994039536,,,,,,,,
"2022-03-08 13:17:53",,,,,,,,1.8181533813477,,,,,,,,,,,,,16.875514984131,,,,,
"2022-03-08 13:17:55",,,,5.9160437583923,,,,1.8181533813477,,,,6.1163115501404,,,,,0.49999997019768,0.99999994039536,,6.1332259178162,16.875514984131,,,,,
"2022-03-08 13:18:02",,,,,,-0.57313919067383,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:18:05",,,,,,-0.57313919067383,,,,,,,,,,,0.49999997019768,0.99999994039536,,,,,,,,
"2022-03-08 13:18:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99994999170303,,,,,,,,
"2022-03-08 13:18:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99994999170303,,,,,,,,
"2022-03-08 13:18:34",,,,,,-1.4227714538574,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:18:35",,,,,,-1.4227714538574,,,,,,,,,,,0.49999997019768,0.99994999170303,,,,,,,,
"2022-03-08 13:18:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99969172477722,,,,,,,,
"2022-03-08 13:18:50",,,,,,-2.5653877258301,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:18:52",,,,,,,,1.7288436889648,,,,,,,,,,,,,15.99658203125,,,,,15.410626411438
"2022-03-08 13:18:55",,,,,,,,1.7288436889648,,,,,,,,,0.49999997019768,0.99899780750275,,,15.99658203125,,,,,15.410626411438
"2022-03-08 13:19:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99899780750275,,,,,,,,
"2022-03-08 13:19:08",,,,,,,,,15.879390716553,,,,,,,,,,,,,,,,,
"2022-03-08 13:19:10",,,,,,,,,15.879390716553,,,,,,,,,,,6.1467576026917,,-0.032981872558594,,,,
"2022-03-08 13:19:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99899780750275,,,,,,,,
"2022-03-08 13:19:18",,,,,95.891593933105,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:19:20",,,,,95.891593933105,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:19:25",,,,,,,,,,,,,,,,,0.49999997019768,0.99899780750275,49.952693939209,,,,,,,
"2022-03-08 13:19:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99899780750275,,,,,,,,
"2022-03-08 13:19:39",,,,,,,,,16.289560317993,,,,,,,,,,,,,,,,,
"2022-03-08 13:19:40",,,,,,,,,16.289560317993,,,,,,,,,,,,,,,,,
"2022-03-08 13:19:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99899780750275,,,,,,,,
"2022-03-08 13:19:47",,,,,,-3.1513404846191,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:19:50",,,,,,-3.1513404846191,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:19:55",,,,,,,,,,,,6.1264605522156,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:20:00",,,,5.9126253128052,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:20:04",,,,,98.469802856445,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:20:05",,,,,98.469802856445,,,,,,,,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:20:15",,,,,,,,,,,,,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:20:22",,,,,,,,,15.645009040832,,,,,,,,,,,,,,,,,
"2022-03-08 13:20:25",,,,,,,,,15.645009040832,,,,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:20:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:20:40",,,,,93.782157897949,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:20:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:20:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:21:00",,,,5.9160437583923,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:21:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:21:13",,,,,97.532272338867,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:21:15",,,,,97.532272338867,,,,,,,,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:21:23",,,,,,,,,16.406749725342,,,,,,,,,,,,,,,,,
"2022-03-08 13:21:25",,,,,,,,,16.406749725342,,,,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:21:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99848783016205,,,,,,,,
"2022-03-08 13:21:37",,,,,,,,,,,,,,,,,,,,,,,,,,15.762199401856
"2022-03-08 13:21:40",,,,,,,,,,,,,,,,,,,,,,,,,,15.762199401856
"2022-03-08 13:21:41",,,,,,-1.9794311523438,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:21:45",,,,,,-1.9794311523438,,,,,,,,,,,0.49999997019768,0.99940329790115,,,,,,,,
"2022-03-08 13:21:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99940329790115,,,,,,,,
"2022-03-08 13:22:05",,,,,,,,,,,,,,,,,0.49999997019768,0.99940329790115,,,,,,,,
"2022-03-08 13:22:07",,,,,,,,,,,,5.77463722229,,,,,,,,6.5053472518921,16.46534538269,,,,,
"2022-03-08 13:22:10",,,,,,,,,,,,5.77463722229,,,,,,,,6.5053472518921,16.46534538269,,6.1501407623291,,,
"2022-03-08 13:22:13",,,,,,-2.9755516052246,,,,,,,,,,,,,,,,,,,,
"2022-03-08 13:22:15",,,,,,-2.9755516052246,,,,,,,,,,,0.49999997019768,0.99940329790115,,,,,,,,
"2022-03-08 13:22:23",,,,,,,,,,,,6.1196942329407,,,,,,,,6.1467576026917,,,,,,
"2022-03-08 13:22:25",,,,,,,,,,,,6.1196942329407,,,,,0.49999997019768,0.99865180253982,,6.1467576026917,,,,,,
"2022-03-08 13:22:35",,,,,,,,,,,,,,,,,0.49999997019768,0.99865180253982,,,,,,,,
"2022-03-08 13:22:38",,,,,,,,,15.645009040832,,,,,,,,,,,,15.176244735718,,,,,
"2022-03-08 13:22:40",,,,,,,,,15.645009040832,,,,,,,,,,,,15.176244735718,,,,,
"2022-03-08 13:22:45",,,,,,,,,,,,,,,,,0.49999997019768,0.99865180253982,,,,,,,,
"2022-03-08 13:22:55",,,,,,,,,,,,,,,,,0.49999997019768,0.99865180253982,,,,,,,,
"2022-03-08 13:23:05",,,,,99.876091003418,,,,,,,,,,,,0.49999997019768,0.99865180253982,,,,,,,,
"2022-03-08 13:23:09",,,,,,,,,16.641132354736,,,,,,,,,,,,16.113773345947,,,,,
"2022-03-08 13:23:10",,,,,,,,,16.641132354736,,,,,,,,,,,,16.113773345947,,,,,
"2022-03-08 13:23:11",,,,,,-2.2431106567383,,,,,,,,,,,,,,,,,,,,
